NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s005,8,12,93.748675,93.748675,444808,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s079,8,12,85.115334,85.115334,1196732,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s078,8,12,62.695478,62.695478,377070,14000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s030,8,12,80.8875,80.8875,1477051,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s031,8,12,86.116527,86.116527,260652,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s047,8,12,66.055006,66.055006,474670,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s046,8,12,111.90243,128.408388,942721,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s064,8,12,91.549811,92.984329,2705556,15000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s065,8,12,99.446695,100.952776,1724015,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s013,8,12,88.059731,88.059731,180978,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s012,8,12,52.991866,52.991865,195306,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s081,8,12,122.588424,122.588424,1333050,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s080,8,12,108.028862,108.028862,896169,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s027,8,12,88.400322,88.400323,1358074,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s026,8,12,103.714012,125.763408,938015,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s019,8,12,118.636839,118.636839,1689778,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s018,8,12,77.060064,77.060064,1077636,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s050,8,12,80.203202,80.203202,301583,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s051,8,12,72.068268,72.068268,251939,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s034,8,13,100.019436,100.019436,19026,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s035,8,13,93.605744,93.605744,10502,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s043,8,13,100.543598,100.543599,9480,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s042,8,12,141.186088,141.186089,14623,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s098,8,12,146.193611,146.193612,15678,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s099,8,13,119.952398,119.952398,10479,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s077,8,13,98.503112,98.503113,11215,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s076,8,11,140.794404,140.794404,13703,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s001,8,12,146.509497,146.509497,29188,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s092,8,12,119.563786,119.563786,29769,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s093,8,13,151.778861,218.793439,29182,15000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s049,8,13,128.066501,128.066501,12124,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s048,8,12,128.448528,128.44853,17416,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s023,8,13,167.257634,167.297634,39903,13000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s022,8,12,186.678526,186.678524,30043,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s054,8,11,148.559439,148.559439,20012,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s055,8,12,139.507321,181.818142,17355,13000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s060,8,13,149.544387,149.544386,20255,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s061,8,13,144.832936,144.832936,17089,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s029,8,13,116.891085,116.891085,22037,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s028,8,12,141.788993,141.788993,17565,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s085,8,12,112.90015,112.90015,13052,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s084,8,11,207.926392,207.926392,30532,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s017,8,12,118.066163,118.066164,12245,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s016,8,13,123.677668,123.677668,24070,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s024,8,12,131.006945,131.006946,12614,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s025,8,11,161.808092,161.808092,23358,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s088,8,13,99.682077,104.029533,9504,16000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s089,8,12,127.79359,127.79359,27518,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s053,8,13,117.617447,117.617448,16465,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s052,8,12,89.458047,89.458048,40601,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s067,8,13,118.750572,118.750573,52520,16000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s066,8,12,93.102062,93.102063,10145,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s059,8,13,123.044671,123.044671,11396,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s058,8,13,136.656805,136.656804,24745,17000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s010,8,12,130.804338,130.804338,9147,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s011,8,13,118.744037,118.744037,34150,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s082,8,13,105.932113,105.932112,7896,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s083,8,12,204.920746,204.920746,14214,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s033,8,12,188.018634,188.018633,9436,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s032,8,12,161.551848,161.551849,23903,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s044,8,12,108.25505,108.255049,12027,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s045,8,11,143.268598,143.268598,17295,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s039,8,12,124.986333,124.986333,22428,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s038,8,12,147.86095,147.900951,12362,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s070,8,12,144.133709,144.133708,20644,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s071,8,11,199.531587,199.531587,20154,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s095,8,12,129.360285,129.360286,24258,13000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s094,8,12,114.126816,114.126816,18035,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s007,8,12,113.891589,113.891589,11625,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s006,8,12,140.773793,140.773793,16858,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s063,8,12,150.611798,150.611798,41855,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s062,8,13,141.726744,141.726745,13553,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s086,8,12,129.358122,129.358122,25357,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s087,8,11,115.045062,115.045062,11559,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s014,8,12,137.355214,137.395213,15276,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s015,8,12,133.998369,133.998369,14735,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s020,8,14,108.811536,108.811536,10153,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s021,8,13,143.739664,143.739664,48167,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s069,8,13,89.185266,89.185266,27069,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s068,8,12,117.613372,119.781087,21672,14000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s057,8,12,75.118632,75.118633,6260,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s056,8,12,133.239119,133.239118,11168,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s074,8,12,140.347481,140.347481,12272,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s075,8,12,159.472181,159.472181,26687,16000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s003,8,13,121.417841,121.41784,34374,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s002,8,11,133.309956,133.309957,31035,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s091,8,11,149.303722,149.303722,11429,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s090,8,12,148.403407,148.403407,20225,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s037,8,13,123.681933,123.681933,16049,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s036,8,12,125.937912,125.937912,14148,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s040,8,13,155.045844,236.359722,29856,13000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s041,8,12,164.923914,164.923914,18308,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s100,8,13,105.934897,105.934896,20338,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s009,8,13,128.996895,128.996895,14835,15000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s008,8,13,118.202,118.202,21359,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s073,8,12,160.532656,160.532656,27382,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s072,8,12,156.557241,156.557241,13952,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s096,8,12,89.410689,89.450688,9140,13000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s097,8,13,82.460787,85.308808,9514,13000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s004,8,12,170.731321,170.731322,18410,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s005,8,12,167.645576,167.645576,16641,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s079,8,12,118.128067,118.128067,19479,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s078,8,13,107.170927,107.170928,13250,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s030,8,11,118.729874,118.729874,19168,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s031,8,12,167.429997,167.429997,10956,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s047,8,11,165.011868,165.011869,43328,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s046,8,13,129.523753,129.523753,27184,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s064,8,12,109.720858,109.720858,17639,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s065,8,12,156.259159,156.259159,9569,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s013,8,12,139.954473,139.954472,11595,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s012,8,12,128.171503,128.171502,34410,13000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s081,8,12,199.166138,199.166138,17459,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s080,8,13,154.706974,154.746974,33096,14000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s027,8,13,116.407159,116.407159,7307,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s026,8,12,210.193938,210.193938,24047,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s019,8,11,188.793716,188.793716,16828,15000,false,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s018,8,13,98.924709,98.924709,18069,14000,true,true,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s050,8,12,126.700638,126.894553,15322,14000,false,false,,,,
xc7s25 t08 e009 r0.1 R0.5 d10.0 D50.0 s051,8,13,112.689351,112.689351,13985,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s034,8,14,100.019436,100.019436,18871,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s035,8,14,93.605744,93.605744,10408,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s043,8,14,100.543598,100.543599,9568,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s042,8,13,145.026614,145.026615,22600,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s098,8,12,149.046088,149.046089,23015,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s099,8,14,119.952398,119.952398,10823,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s077,8,13,113.622041,113.622042,36439,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s076,8,12,140.794404,140.794404,26778,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s001,8,13,146.509497,146.509497,22540,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s092,8,13,119.563786,119.563786,14817,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s093,8,13,170.032493,188.326125,13579,14000,false,false,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s049,8,14,128.066501,128.066501,12788,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s048,8,12,164.04378,164.043781,26202,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s023,8,14,167.257634,167.297634,40220,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s022,8,13,186.678526,186.678524,30085,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s054,8,12,148.559439,148.559439,10926,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s055,8,12,197.581818,197.581819,27106,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s060,8,14,149.544387,149.544386,20498,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s061,8,13,161.038829,161.038829,20444,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s029,8,14,116.891085,116.891085,22179,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s028,8,13,141.788993,141.788993,17740,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s085,8,13,112.90015,112.90015,14293,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s084,8,12,207.926392,207.926392,30657,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s017,8,13,118.066163,118.066164,12652,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s016,8,13,123.677668,123.677668,14049,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s024,8,13,131.006945,131.006946,13250,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s025,8,12,161.808092,161.808092,23417,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s088,8,13,119.948131,119.94813,12717,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s089,8,13,141.42194,141.421941,21501,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s053,8,14,117.617447,117.617448,16356,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s052,8,13,89.458047,89.458048,34706,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s067,8,14,118.750572,118.750573,47058,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s066,8,13,123.436941,123.436942,17094,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s059,8,14,123.044671,123.044671,11134,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s058,8,14,136.656805,136.656804,19799,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s010,8,12,157.878996,157.918997,4703,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s011,8,13,119.98549,204.56082,13490,13000,false,false,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s082,8,13,122.181823,122.181823,10196,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s083,8,13,204.920746,204.920746,14303,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s033,8,13,188.018634,188.018633,14452,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s032,8,12,161.551848,161.551849,16962,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s044,8,13,134.219073,134.219072,22934,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s045,8,12,143.268598,143.268598,12893,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s039,8,13,124.986333,124.986333,22510,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s038,8,13,163.647346,163.647347,16337,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s070,8,13,144.133709,144.133708,16673,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s071,8,12,199.531587,199.531587,20548,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s095,8,13,129.360285,129.360286,22037,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s094,8,13,139.562644,139.562644,19001,16000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s007,8,13,122.72925,122.729251,15377,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s006,8,13,164.608753,164.608752,16709,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s063,8,12,150.611798,150.611798,22365,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s062,8,13,154.716939,154.71694,16406,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s086,8,12,129.358122,129.358122,23681,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s087,8,12,115.045062,115.045062,11622,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s014,8,12,137.355214,137.395213,18072,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s015,8,13,133.998369,133.998369,19919,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s020,8,14,108.811536,108.811536,11772,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s021,8,13,146.050531,146.05053,20953,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s069,8,14,89.185266,89.185266,33072,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s068,8,13,117.613372,119.781087,12074,14000,false,false,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s057,8,12,85.318246,85.318247,11880,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s056,8,13,179.402283,179.402282,23747,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s074,8,13,140.347481,140.347481,9085,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s075,8,13,159.472181,159.472181,27513,16000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s003,8,14,125.182585,125.182584,22267,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s002,8,12,159.04957,159.08957,31436,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s091,8,12,149.303722,149.303722,11439,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s090,8,13,148.403407,148.403407,15199,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s037,8,13,123.681933,123.681933,15127,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s036,8,12,154.743523,154.743522,13322,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s040,8,14,155.045844,155.045844,25805,13000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s041,8,13,164.923914,164.923914,18188,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s100,8,13,122.908324,122.908324,14051,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s009,8,14,128.996895,128.996895,9980,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s008,8,13,128.242935,128.242934,23712,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s073,8,12,170.553268,170.553268,18663,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s072,8,13,156.557241,156.557241,8296,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s096,8,13,89.410689,89.450688,16284,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s097,8,14,82.460787,85.308808,9607,13000,false,false,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s004,8,13,201.903239,201.90324,24618,15000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s005,8,13,167.645576,167.645576,17084,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s079,8,13,118.128067,118.128067,15479,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s078,8,13,107.210927,107.210928,12481,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s030,8,12,118.729874,118.729874,12996,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s031,8,13,199.740244,199.740244,30740,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s047,8,12,165.011868,165.011869,43578,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s046,8,14,129.523753,129.523753,13802,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s064,8,13,109.720858,109.720858,18379,16000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s065,8,13,156.259159,156.259159,9276,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s013,8,12,182.594385,182.594383,21038,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s012,8,12,128.171503,128.171502,26534,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s081,8,12,199.206138,199.206138,14231,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s080,8,14,172.163116,172.163116,13663,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s027,8,14,116.407159,116.407159,7355,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s026,8,13,210.193938,210.193938,27131,14000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s019,8,12,188.793716,188.793716,16941,15000,false,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s018,8,13,136.475776,136.475775,17209,13000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s050,8,12,130.956038,130.956038,11087,14000,true,true,,,,
xc7s25 t08 e010 r0.1 R0.5 d10.0 D50.0 s051,8,13,129.72861,130.595796,9665,14000,false,false,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s034,8,14,119.108555,119.108554,12296,14000,true,true,,,,
xc7s25 t08 e011 r0.1 R0.5 d10.0 D50.0 s035,8,15,93.605744,93.605744,10503,12000,true,true,,,,
