NAME	T	E	MMIP	MDAMS	UMIP	UDAMS	S	M
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s087"	15	39	205.837278	205.837278	412069979	38000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s014"	15	36	225.107735	235.537192	34282085	44000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s015"	15	36	269.768574	269.768575	55135919	43000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s020"	15	35	243.960375	243.960376	59949911	44000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s021"	15	34	283.742218	283.742218	4166922380	42000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s069"	15	37	156.610839	162.880867	890905462	41000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s068"	15	37	214.259170	218.401846	26481380	35000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s057"	15	37	186.687307	186.687308	15742595	37000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s056"	15	39	223.904184	223.904183	15115962	34000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s074"	15	37	188.144135	188.144134	9837018	34000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s075"	15	37	233.205623	241.916265	30361193	43000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s003"	15	38	234.876697	244.577085	665876686	43000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s002"	15	38	228.946294	228.946293	19756697	34000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s091"	15	37	237.716130	238.121166	230995952	35000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s090"	15	36	242.613795	242.613795	47006725	42000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s037"	15	38	197.451340	200.208209	436527714	60000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s036"	15	37	224.964130	225.004130	8670407	50000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s040"	15	37	197.045993	209.179867	214672949	58000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s041"	15	36	273.791386	278.845371	12249546	44000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s100"	15	37	221.504722	233.367076	224970277	54000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s009"	15	37	223.529681	223.529680	35611685	42000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s008"	15	38	226.844651	226.844651	1735561100	40000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s073"	15	36	244.433236	244.473237	10933716	37000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s072"	15	37	264.815488	283.162233	261872740	41000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s096"	15	38	219.311300	219.311300	17305694	39000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s097"	15	35	174.646071	174.646070	3530071	42000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s004"	15	38	240.450674	240.450675	38856065	41000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s005"	15	36	221.111279	223.705102	61270838	41000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s079"	15	38	247.478398	247.478398	40728521	43000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s078"	15	38	185.190737	185.190737	4303492	38000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s030"	15	36	191.232358	198.977275	54043401	58000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s031"	15	35	288.667709	288.667709	15672172	57000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s047"	15	35	209.435742	347.848954	21807330	48000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s046"	15	37	271.749571	271.749570	27054896	62000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s064"	15	36	249.639489	293.539324	999916780	36000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s065"	15	37	238.998119	260.370344	1069657364	36000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s013"	15	37	226.445265	235.339500	42704111	39000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s012"	15	39	214.721350	247.564014	528449748	44000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s081"	15	38	275.240701	281.473106	226132989	35000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s080"	15	38	289.756412	391.379009	25007931	33000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s027"	15	36	242.959403	242.999404	107348052	49000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s026"	15	37	242.229654	242.229654	73770398	47000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s019"	15	37	341.400832	341.440832	88396224	41000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s018"	15	37	180.600044	188.533527	33412397	36000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s050"	15	39	201.819576	201.819576	92370026	48000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s051"	15	40	175.896991	175.896992	80202480	53000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s034"	15	39	236.461283	236.461283	70411248	46000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s035"	15	38	199.785612	199.785613	23276238	39000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s043"	15	41	244.073162	253.084667	107494887	42000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s042"	15	40	255.198811	262.795994	175401416	51000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s098"	15	39	256.564367	256.564368	35141542	42000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s099"	15	40	286.678283	472.935365	49214586	41000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s077"	15	41	176.990303	176.990302	569734290	41000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s076"	15	40	230.480792	232.917786	59070100	39000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s001"	15	39	252.315864	412.638945	21819644	35000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s092"	15	40	230.514711	230.514712	38714524	38000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s093"	15	39	278.127226	285.856021	15998435	38000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s049"	15	39	247.283401	247.283400	68131775	56000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s048"	15	40	220.162620	232.640788	523711275	51000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s023"	15	38	245.750308	254.256817	14948899	39000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s022"	15	37	304.644115	487.495005	11836873	41000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s054"	15	39	234.469028	423.921294	25422421	52000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s055"	15	38	255.918815	288.991600	965841343	67000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s060"	15	39	209.722299	209.722298	44891424	57000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s061"	15	40	254.675243	258.306034	310513682	50000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s029"	15	39	241.199435	241.199435	181738896	49000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s028"	15	40	295.021618	295.021617	519871829	46000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s085"	15	41	182.250999	186.491432	1507947386	43000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s084"	15	38	237.302748	249.982174	47290938	39000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s017"	15	40	235.743621	235.743621	73677163	46000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s016"	15	40	208.489967	208.489967	10175375	41000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s024"	15	40	239.247981	239.287982	129236447	48000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s025"	15	38	252.286668	252.326668	93098666	40000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s088"	15	39	213.435765	229.429658	20346635	45000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s089"	15	39	290.596050	290.596051	506508245	39000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s053"	15	38	171.011990	171.011990	41943861	47000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s052"	15	42	217.946266	220.553965	3110221398	54000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s067"	15	40	239.019875	354.900617	567658681	40000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s066"	15	39	216.984944	216.984945	125468211	46000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s059"	15	40	190.661040	289.430593	11528104	46000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s058"	15	40	175.477715	184.674625	607856671	45000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s010"	15	39	259.949307	259.949307	12675908	41000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s011"	15	38	274.073083	274.113081	41088890	44000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s082"	15	39	245.314989	247.631762	256206748	42000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s083"	15	39	387.527729	387.567729	26039983	45000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s033"	15	38	285.618659	294.556895	92490766	46000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s032"	15	39	253.754531	253.754531	233714580	44000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s044"	15	37	287.512168	454.892582	1702116105	52000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s045"	15	40	250.071714	254.255790	2712537213	39000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s039"	15	40	205.315439	205.315438	12857744	34000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s038"	15	38	321.656763	321.656765	50587875	40000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s070"	15	40	198.248486	198.248486	140508479	35000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s071"	15	39	265.992585	265.992585	813681155	40000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s095"	15	39	227.559948	251.092792	96782165	40000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s094"	15	38	277.046083	277.046083	96846841	38000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s007"	15	40	242.469860	383.878299	38915658	40000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s006"	15	38	266.568524	329.233628	24162145	51000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s063"	15	39	249.910784	249.910784	59299173	45000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s062"	15	40	279.661778	281.435753	82546565	45000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s086"	15	38	293.171348	293.171348	205745075	37000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s087"	15	42	205.837278	205.837278	870810612	38000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s014"	15	39	225.107735	225.107734	16002634	40000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s015"	15	39	269.768574	269.768575	28897666	43000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s020"	15	38	243.960375	243.960376	253975608	40000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s021"	15	37	283.742218	283.742218	27644532	46000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s069"	15	39	165.316068	172.729787	123039471	34000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s068"	15	38	218.401847	218.401846	17992997	35000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s057"	15	40	186.941355	205.912543	149346048	51000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s056"	15	40	254.889467	254.889467	60980684	40000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s074"	15	39	202.741078	202.741077	16299492	37000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s075"	15	40	233.205623	241.916265	51495723	40000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s003"	15	40	234.916697	244.577085	219049812	42000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s002"	15	40	228.946294	228.946293	8472082	34000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s091"	15	39	263.847492	419.950261	217769243	43000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s090"	15	39	257.946826	257.946827	757618960	44000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s037"	15	41	199.379529	208.146797	631216332	44000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s036"	15	39	224.964130	225.004130	23963374	45000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s040"	15	39	222.601857	228.537368	542472447	51000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s041"	15	38	278.845371	278.845371	43246874	38000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s100"	15	39	226.141113	233.367076	433940171	48000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s009"	15	38	238.376515	238.376514	38851850	44000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s008"	15	41	226.844651	244.120837	1692530410	44000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s073"	15	39	244.433236	244.473237	15553631	39000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s072"	15	40	264.815488	281.604283	115093068	44000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s096"	15	41	245.233162	245.233161	234429348	37000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s097"	15	38	187.737166	187.737165	38466605	40000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s004"	15	41	258.295215	258.295216	46205737	40000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s005"	15	39	221.111279	223.705102	69127065	43000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s079"	15	41	250.778504	250.778504	181327037	37000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s078"	15	39	185.190737	185.190737	34459821	32000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s030"	15	39	191.232358	198.977275	138924061	47000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s031"	15	38	288.667709	288.667709	17470718	43000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s047"	15	38	209.435742	369.505104	28702106	48000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s046"	15	40	271.749571	271.749570	64959928	63000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s064"	15	39	249.639489	293.539324	1167669000	43000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s065"	15	40	258.787501	278.171034	2059234648	55000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s013"	15	40	231.663263	231.663262	8252923	38000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s012"	15	41	221.959347	221.959346	39836537	40000	true	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s081"	15	40	275.240701	351.057975	117242108	40000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s080"	15	40	321.017189	463.004948	48612496	44000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s027"	15	39	242.959403	242.999404	99009278	41000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s026"	15	40	274.516884	274.516884	2457046783	45000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s019"	15	40	341.400832	341.440832	117493387	42000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s018"	15	39	190.869833	198.579197	49246271	37000	false	false
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s050"	15	41	201.819576	201.819576	93452031	39000	false	true
"xc7s25 t15 e035 r0.1 R0.5 d10.0 D50.0 s051"	15	42	195.456092	244.232407	61780033	47000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s034"	15	63	324.349472	324.349471	35872903	68000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s035"	15	63	328.300032	386.665225	94678464	90000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s043"	15	65	293.007885	293.007886	39020634	54000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s042"	15	63	399.277070	399.277069	107063359	71000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s098"	15	63	316.471887	316.471888	37961539	56000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s099"	15	63	325.784617	325.784617	13097088	54000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s077"	15	65	224.974542	224.974541	26953184	60000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s076"	15	65	274.041584	419.710141	36024675	54000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s001"	15	64	319.759680	496.785024	97232286	58000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s092"	15	64	322.757136	322.757136	37905277	61000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s093"	15	64	317.459689	317.459689	56618013	44000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s049"	15	63	298.783969	298.783968	27004271	43000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s048"	15	63	321.525413	321.525414	78825665	76000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s023"	15	64	348.589717	348.589716	54644211	75000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s022"	15	63	387.613530	387.613529	486289453	64000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s054"	15	64	331.270364	626.421400	73713340	87000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s055"	15	63	367.568008	367.568008	251633657	55000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s060"	15	63	313.744794	313.744794	42139779	48000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s061"	15	65	289.582099	289.582100	41874895	59000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s029"	15	63	306.121580	306.161580	130666253	63000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s028"	15	64	326.375710	326.375710	112969295	55000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s085"	15	64	250.796427	250.796427	40808958	59000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s084"	15	63	329.336136	329.376136	47369858	55000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s017"	15	63	369.900601	369.900601	103068660	84000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s016"	15	63	283.103517	283.103517	93085183	53000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s024"	15	63	372.258111	372.258113	83728064	104000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s025"	15	63	298.325570	298.325570	77788790	62000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s088"	15	63	302.477950	302.477950	9333416	59000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s089"	15	63	347.359391	347.359392	67700777	51000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s053"	15	64	224.861641	224.861641	64700125	48000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s052"	15	63	333.312242	333.312243	51264640	73000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s067"	15	63	346.099819	346.139820	133389629	65000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s066"	15	63	282.501047	282.501048	134653818	53000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s059"	15	63	343.530944	343.530944	87008418	93000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s058"	15	63	253.455824	253.455823	39008844	70000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s010"	15	64	342.979095	381.349442	20363769	79000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s011"	15	63	302.763634	302.803633	53032583	65000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s082"	15	64	296.284744	296.284743	56276389	50000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s083"	15	63	457.834691	457.874692	80149813	62000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s033"	15	64	333.499606	333.499606	90473301	58000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s032"	15	63	351.237514	351.237514	70095308	68000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s044"	15	63	345.927529	345.927529	23343634	62000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s045"	15	64	334.289927	334.289927	45665638	60000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s039"	15	64	294.423866	294.423865	35533324	54000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s038"	15	64	387.850960	387.850961	77737404	63000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s070"	15	64	311.169865	311.169864	92363505	58000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s071"	15	63	372.259573	372.259573	63335352	69000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s095"	15	64	299.364546	299.364546	21362715	60000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s094"	15	63	315.424195	315.424195	15495116	61000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s007"	15	64	298.954798	298.954799	29561954	72000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s006"	15	64	328.920007	354.612887	75842692	67000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s063"	15	63	285.287040	285.287040	16881380	50000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s062"	15	64	336.670667	336.670667	18514648	61000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s086"	15	64	395.066914	395.066914	160318574	88000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s087"	15	63	320.022183	320.022183	213999866	60000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s014"	15	63	362.590295	431.562534	165258481	68000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s015"	15	63	319.061950	319.061951	14604365	54000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s020"	15	63	380.762464	380.762464	116466292	104000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s021"	15	63	375.933214	375.933213	85976516	85000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s069"	15	63	218.606257	298.183158	106219853	55000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s068"	15	64	272.194310	272.194309	17776934	70000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s057"	15	63	244.918458	244.918459	36006431	46000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s056"	15	64	322.339650	322.339649	21757827	45000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s074"	15	63	291.109345	291.109344	92413190	56000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s075"	15	63	287.168231	287.168230	55831273	58000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s003"	15	63	333.188185	333.188185	51896977	60000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s002"	15	64	339.553629	386.927963	52899138	72000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s091"	15	63	315.599995	315.599996	53869827	45000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s090"	15	63	332.385049	332.385049	276431738	70000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s037"	15	64	330.455838	330.455837	107180667	103000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s036"	15	63	257.453602	309.107307	22854963	55000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s040"	15	64	322.753114	322.753114	67602535	62000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s041"	15	64	318.122802	318.122802	34385468	66000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s100"	15	63	293.975423	293.975422	52075590	57000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s009"	15	63	342.990510	342.990509	69734712	82000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s008"	15	65	341.535235	341.535235	672740989	61000	false	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s073"	15	63	313.431320	355.896545	44669484	82000	false	false
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s072"	15	64	356.314544	356.314544	24596145	72000	true	true
"xc7s25 t15 e061 r0.1 R0.5 d10.0 D50.0 s096"	15	65	319.025181	319.025180	366154317	73000	true	true
